person_sex,black,parent_edu_college,birth_underweight,birth_age,edu_college,mother_marital_at_birth,prt_inc,hh_inc_at_30,hh_inc_at_31,hh_inc_at_32,hh_inc_at_33,hh_inc_at_34,hh_inc_at_35
0,0,0,1,22.5,0,1,24898.797459701,12474.358974359,11482.2834645669,4205.86360739324,NaN,19018.4049079755,NaN
1,0,0,0,25,0,2,17390.6224787032,NaN,7168.25894937218,NaN,5795.73511172245,NaN,NaN
0,0,0,0,23.5,0,1,46803.7477897164,40161.2006670372,NaN,41291.6887241927,NaN,40799.6031746032,NaN
0,0,0,0,26.5,1,1,46803.7477897164,NaN,33730.1587301587,NaN,65024.6396938268,NaN,55031.7349671644
1,0,0,0,28.5,0,1,46803.7477897164,NaN,33125.4093068838,NaN,33073.6141174744,NaN,38083.7478331315
0,0,1,0,27,1,1,48447.6402269788,49987.159261841,NaN,49219.0562471145,NaN,57240.9772911598,NaN
1,0,1,0,29,0,1,48447.6402269788,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,27,0,1,39580.5280169418,32913.5424636572,32760.6461086637,30506.0584461867,34130.1038062284,34124.1565452092,32521.6535433071
1,0,1,0,28,0,1,39580.5280169418,43869.3098384728,42943.692088382,45105.8823529412,48651.1470985155,48619.4225721785,50382.4091778203
1,0,1,0,29,0,1,39580.5280169418,13471.1332858161,12940.4844290657,12618.7584345479,12860.2362204724,14276.60930529,NaN
0,0,1,0,32,1,1,39580.5280169418,44158.1364829396,57934.9904397706,NaN,61042.9447852761,NaN,51684.0882694541
0,0,1,0,28.5,0,1,63638.9541532518,20297.8235082744,NaN,NaN,NaN,NaN,NaN
0,0,0,0,20,0,1,3580.94041228544,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,21,0,1,3580.94041228544,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,1,25.5,0,1,26431.1367967116,NaN,11953.2258064516,14919.6633511859,12059.4713656388,12364.2195295795,18683.7370242215
1,0,0,0,35.5,0,1,26431.1367967116,17177.9141104295,NaN,3728.22299651568,NaN,9471.92884936075,NaN
1,0,1,0,26,1,1,48135.3683574425,NaN,43251.5337423313,NaN,58246.225319396,NaN,41439.6887159533
1,0,1,0,28,0,1,48135.3683574425,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,28.5,1,1,47680.973651093,22965.2230971129,24404.7163798598,NaN,37950.9202453988,NaN,34262.4854819977
1,0,1,0,25,0,1,51823.841938219,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,26,1,1,51823.841938219,44656.1338289963,NaN,NaN,NaN,NaN,NaN
0,0,1,0,28,1,1,51823.841938219,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,26.5,1,1,97003.4902210608,NaN,161116.993118052,NaN,162202.380952381,NaN,265207.637608394
1,0,1,0,29.5,1,1,97003.4902210608,100297.619047619,NaN,59254.6318444239,NaN,43429.2108449206,NaN
0,0,1,0,32.5,1,1,97003.4902210608,NaN,47280.5150970393,NaN,91738.0245128357,NaN,153800.013517167
0,0,1,0,28,1,1,276034.866555282,NaN,132843.192766361,NaN,226350.449445796,NaN,862474.844483703
0,0,1,0,34.5,1,1,97003.4902210608,NaN,86747.4759793374,NaN,92212.4222762909,NaN,113413.358777036
0,0,1,0,32,1,1,276034.866555282,NaN,160453.653435108,NaN,846292.616295045,NaN,829220.164521601
0,0,1,0,35,1,1,276034.866555282,48584.8662124114,NaN,33422.0724775995,NaN,NaN,NaN
1,0,1,0,42,0,1,276034.866555282,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,30.5,0,1,142052.131329276,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,19,0,1,11115.7528230125,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,21,0,1,11115.7528230125,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,22,0,1,11115.7528230125,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,24,0,1,11115.7528230125,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,25,0,1,11115.7528230125,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,26,0,1,44142.3410349664,NaN,49970.9639953542,NaN,55697.6097832129,NaN,58867.125463208
1,0,0,0,29,0,1,44142.3410349664,NaN,NaN,NaN,NaN,49181.5476190476,NaN
1,0,0,1,31.5,0,1,53135.8141355848,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,36,0,1,28131.5723375468,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,33,1,1,28131.5723375468,19951.5324305061,22660.8996539792,25870.4453441296,26973.0971128609,27475.4620777565,NaN
0,0,1,0,27,1,1,66317.704543038,NaN,37586.0243515087,NaN,54688.4920634921,NaN,73384.9505116046
1,0,1,0,32.5,1,1,45319.3979367844,NaN,62559.137604758,NaN,68335.5068810493,NaN,77265.8667420661
0,0,1,0,35.5,1,1,45319.3979367844,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,26.5,1,1,55485.9364328182,14260.9126984127,NaN,31815.6272787653,NaN,40356.6056425872,NaN
0,0,1,0,29.5,1,1,55485.9364328182,NaN,42415.709725942,NaN,51950.3994006812,NaN,62951.1354420114
1,0,1,0,34.5,1,1,55485.9364328182,35485.097323601,NaN,23417.6503185324,NaN,23834.4610066625,NaN
1,0,1,0,36.5,1,1,55485.9364328182,38144.7207789773,NaN,30771.7427232216,NaN,52171.6619463624,NaN
1,0,0,0,28.5,0,1,40835.4590753556,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,31.5,0,1,40835.4590753556,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,32.5,0,1,40835.4590753556,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,22.5,0,1,20151.3328860522,9433.03571428571,NaN,36692.4752558023,NaN,33019.0409802986,NaN
0,0,0,0,26.5,0,1,20151.3328860522,23847.0851524379,NaN,32733.4338005349,NaN,24717.8291430116,NaN
0,0,1,0,27.5,1,1,46917.6025924744,NaN,66745.2351987024,NaN,79997.6667347202,NaN,83630.484215892
1,0,0,0,28,0,1,19131.448512829,NaN,21247.2965666396,NaN,21666.0347406534,NaN,15132.9911153413
0,0,0,0,30.5,0,1,20151.3328860522,24337.6588267099,NaN,26686.7216372856,NaN,24738.4581075,NaN
0,0,0,0,31,0,1,19131.448512829,41950.4431120759,NaN,49016.554695807,NaN,47200.4667498677,NaN
1,0,1,0,31.5,1,1,46917.6025924744,NaN,96970.6141206737,NaN,130716.623327447,NaN,NaN
1,0,0,0,34,0,1,19131.448512829,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,35.5,0,1,20151.3328860522,NaN,30793.1270309222,NaN,NaN,NaN,NaN
1,0,1,0,35.5,1,1,46917.6025924744,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,42.5,0,1,20151.3328860522,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,25.5,1,1,33154.0857787573,47546.0122699386,47245.1790633609,46601.9417475728,46204.6204620462,42487.0466321244,45381.5261044177
1,0,0,0,27.5,1,1,33154.0857787573,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,30.5,1,1,33154.0857787573,28672.6907630522,24591.9153031761,30669.1449814126,21715.3284671533,22007.0422535211,31107.3541842773
0,0,0,0,33.5,0,1,33154.0857787573,4992.70072992701,7793.1338028169,8677.93744716822,8064.51612903226,12361.1323641928,15274.5961820852
1,0,0,0,34.5,1,1,33154.0857787573,21998.2394366197,16990.7016060862,36411.2903225806,49042.0811017598,61833.3333333333,57163.2216678546
0,0,0,0,40.5,1,1,33154.0857787573,15519.0311418685,18320.5128205128,70295.2755905512,115997.450605481,NaN,70392.6380368098
0,0,1,0,32.5,1,1,56746.8751899769,NaN,18848.3692262538,NaN,24391.7523977107,NaN,24922.698702352
1,0,1,0,36.5,1,1,56746.8751899769,NaN,42574.8513111652,NaN,91622.3276821093,NaN,94382.0761667337
0,0,1,0,30,1,1,33076.8122826874,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,32,1,1,33076.8122826874,NaN,21903.013456415,NaN,23182.9404468898,NaN,NaN
0,0,1,0,34,0,1,33076.8122826874,NaN,25696.3575736735,NaN,NaN,NaN,NaN
1,0,1,0,40,0,1,13855.009558976,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,31,1,1,88486.614079279,48305.5202445027,NaN,NaN,NaN,NaN,NaN
0,0,1,0,34,1,1,88486.614079279,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,37,1,1,88486.614079279,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,41,0,1,88486.614079279,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,35.5,0,1,18619.5564841296,37852.1126760563,37193.5756551141,54677.4193548387,57383.3205814843,47723.9353891336,47042.0527441197
1,0,0,0,36.5,1,1,18619.5564841296,19737.954353339,22719.3548387097,17980.1071155318,16299.5594713656,16393.4426229508,17902.4221453287
1,0,0,0,30.5,0,1,23224.7259771315,11249.67188457,NaN,38230.7143966516,NaN,11668.7466916012,NaN
0,0,0,0,31.5,0,1,23224.7259771315,NaN,20708.3036315196,NaN,22216.9845949361,NaN,NaN
0,0,0,0,34.5,0,1,23224.7259771315,27046.7638547048,NaN,NaN,NaN,NaN,NaN
0,0,1,0,32,0,1,26018.5966298556,40660.7142857143,NaN,39952.9964747356,NaN,38604.7620794658,NaN
0,0,0,0,27.5,1,1,37944.9557264836,39345.1024345123,NaN,70129.4667213578,NaN,64708.6097576996,NaN
1,0,0,0,30.5,1,1,37944.9557264836,NaN,109404.159792281,NaN,NaN,NaN,NaN
1,0,1,1,32,1,1,41037.2376245327,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,-3,0,1,24636.6548142209,NaN,NaN,8982.03592814371,8333.33333333333,13623.9782016349,6572.16494845361
1,0,0,0,23.5,0,2,21901.040120804,39785.7689364958,39280.46989721,40627.2273699216,35292.7335640138,NaN,NaN
0,0,0,0,28.5,0,2,21901.040120804,28870.7349081365,31230.0828553219,NaN,32515.3374233129,NaN,34843.2055749129
0,0,0,0,22,0,1,8245.65704211836,35756.5511411665,35564.5161290323,34758.9900535578,31571.2187958884,37291.5181753386,36360.553633218
0,0,0,0,23,0,1,8245.65704211836,8064.51612903226,8416.22035195103,5930.98384728341,0.712758374910905,11764.0138408305,14170.04048583
1,0,0,0,18,0,2,13320.60879947,NaN,13933.8513629629,NaN,14051.894926074,NaN,13613.1606226644
0,0,0,0,24,1,1,33515.3441192547,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,25,0,1,33515.3441192547,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,29,0,2,13320.60879947,27863.420772818,NaN,26428.5521094544,NaN,NaN,NaN
0,0,0,0,21,0,4,8245.65704211836,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,19,0,4,8245.65704211836,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,30,1,1,45681.1305248855,NaN,16555.3802692886,NaN,35279.6675871321,NaN,34640.2743984861
1,0,1,0,32,1,1,45681.1305248855,NaN,NaN,NaN,43085.9691808597,NaN,48011.0996762594
1,0,1,0,21.5,1,1,96805.5545768408,42081.1017597552,24669.6035242291,36970.7769066286,28731.4878892734,27136.302294197,20339.8950131234
0,0,1,0,24.5,1,1,96805.5545768408,13148.0968858131,NaN,NaN,NaN,NaN,NaN
1,0,1,0,31,1,1,27536.9414136627,15592.3249073632,NaN,10453.2348406317,NaN,14193.0251419303,NaN
1,0,1,0,34,1,1,27536.9414136627,NaN,15851.8349553934,NaN,NaN,NaN,NaN
1,0,1,0,36,1,1,27536.9414136627,NaN,16666.1805697334,NaN,77656.1386181986,NaN,78847.498753917
1,0,1,0,39,0,1,27536.9414136627,19832.183093263,NaN,26632.9483677278,NaN,NaN,NaN
0,0,1,0,41,0,1,27536.9414136627,14197.2327296753,NaN,NaN,NaN,NaN,NaN
0,0,0,0,21,1,1,46592.735323653,72621.7616580311,48393.5742971888,30798.8450433109,44795.5390334573,50364.9635036496,56338.0281690141
1,0,0,0,27,1,1,46592.735323653,50718.5122569738,58870.9677419355,53557.765876052,55066.0792951542,53670.7056307912,50157.0934256055
1,0,1,0,27.5,1,1,72758.1036281009,25545.394165432,NaN,43750.2292988957,NaN,56229.6924135648,NaN
0,0,1,0,31.5,1,1,72758.1036281009,42292.0459593892,NaN,67602.730467694,NaN,NaN,NaN
1,0,0,0,23,0,1,46592.735323653,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,1,29,1,1,64634.3837332377,26048.3870967742,33205.8148431523,34067.5477239354,39379.9002138275,45188.9273356401,42949.3927125506
0,0,1,0,30,1,1,64634.3837332377,NaN,NaN,54027.0848182466,53614.5328719723,59785.4251012146,47400.2624671916
1,0,1,0,20,0,1,10395.3965802179,NaN,23656.3084712184,NaN,24744.9846250338,NaN,21120.5731278724
0,0,1,0,21,0,1,10395.3965802179,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,22,0,1,10395.3965802179,NaN,NaN,NaN,44691.132738578,NaN,48790.2436178945
0,0,1,0,23,0,1,10395.3965802179,6366.02001794472,NaN,18501.6220600162,NaN,19166.1076551934,NaN
1,0,1,0,25,0,1,10395.3965802179,10792.6128683428,NaN,30207.4522826418,NaN,33850.1117053686,NaN
0,0,1,0,35.5,1,1,43360.8191547596,NaN,48800.0896407031,NaN,NaN,NaN,NaN
0,0,1,0,38.5,0,1,50095.9494544384,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,24,1,1,75724.3906968921,50144.3695861405,34691.4498141264,33850.3649635037,67165.4929577465,72992.3922231615,69919.3548387097
0,0,0,0,25,1,1,75724.3906968921,81505.5762081784,98649.6350364964,110017.605633803,119611.158072697,110000,131905.126243305
0,0,0,0,29,0,1,75724.3906968921,85403.2258064516,57230.298393267,54654.919236417,46478.9736279401,45413.8408304498,49622.8070175439
0,0,1,0,30,1,1,69254.1335944234,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,36,1,1,69254.1335944234,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,39,1,1,69254.1335944234,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,25,1,1,22074.8296986805,38013.4715025907,40025.1004016064,39894.1289701636,43308.5501858736,45985.401459854,44454.2253521127
1,0,1,0,32,0,1,29875.9189260447,NaN,NaN,2628.3616147698,NaN,12898.9880646495,NaN
1,0,1,0,23,1,1,47014.3370742239,79987.253027406,NaN,93987.7300613497,NaN,94802.5551684088,NaN
1,0,1,0,28,1,1,47014.3370742239,NaN,77821.0116731517,NaN,44862.8904182107,NaN,NaN
1,0,0,0,32,1,1,35249.9865061997,NaN,25694.4444444444,NaN,41801.5540888887,NaN,37146.421102836
1,0,0,0,24,0,1,28495.8575546758,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,28,0,1,28495.8575546758,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,30,1,1,28495.8575546758,51787.6453095431,NaN,64664.7806105655,NaN,60950.1129000784,NaN
1,0,0,0,26,0,2,15786.312004314,13782.6086956522,34586.8512110727,29689.6086369771,29492.125984252,31038.8782664117,NaN
0,0,0,0,24.5,0,1,52062.1857782443,31142.4166669887,NaN,NaN,NaN,NaN,NaN
1,0,0,0,19,0,1,24480.8373200704,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,20,0,1,24480.8373200704,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,22,0,1,24480.8373200704,32520.325203252,NaN,33351.8621456365,NaN,47644.2562202223,NaN
1,0,1,0,23.5,1,1,69156.3805474688,23286.8757259001,NaN,32295.719844358,NaN,47660.1376389624,NaN
1,0,1,0,25.5,1,1,69156.3805474688,21459.6998332407,NaN,33190.5770248809,NaN,52976.1904761905,NaN
0,0,1,0,27.5,1,1,67561.0793492534,27900.1468428781,20313.6136849608,13840.1384083045,18228.0701754386,20339.8950131234,23581.8992989165
0,0,1,0,31.5,0,1,67561.0793492534,45272.9658792651,47801.1472275335,NaN,55828.2208588957,NaN,58072.0092915215
0,0,1,0,30.5,1,1,55480.3823795023,NaN,121562.410167513,NaN,106996.823465802,NaN,123079.743507481
1,0,1,0,34.5,1,1,55480.3823795023,NaN,90035.7072918707,NaN,139644.852592719,NaN,75464.721360375
0,0,1,0,34,1,1,223310.316024519,115914.702234449,NaN,NaN,NaN,NaN,NaN
0,0,1,0,44.5,0,1,15630.6698132227,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,1,20,1,1,38046.3876879977,57361.3766730402,NaN,100552.147239264,NaN,134284.552845528,NaN
1,0,1,0,23,1,1,38046.3876879977,NaN,65098.7224157956,NaN,81434.1300722624,NaN,74113.2874536792
1,0,1,0,30,1,1,38046.3876879977,47638.8888888889,NaN,53413.0968913578,NaN,55031.7349671644,NaN
0,0,1,0,27,1,1,87806.6737906335,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,29,1,1,87806.6737906335,NaN,38650.3067484663,NaN,75493.6120789779,NaN,98307.3929961089
0,0,1,0,33,1,1,87806.6737906335,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,29,0,1,24818.8804819121,NaN,13751.230432851,NaN,12765.2743984861,NaN,30596.607598945
0,1,0,0,31,0,4,4040.29426650014,6614.7859922179,NaN,12069.8782424563,NaN,6599.70238095238,NaN
1,1,1,0,28,0,1,58028.0747279661,40674.6031746032,NaN,38529.4213271529,NaN,57324.7239241296,NaN
1,1,1,0,32,0,1,58028.0747279661,NaN,NaN,35279.6675871321,NaN,63361.7193836172,NaN
1,1,1,0,38,0,1,58028.0747279661,32707.3793681018,NaN,17283.4688001529,NaN,27235.7048193469,NaN
1,0,1,0,28,1,1,59649.187982152,51362.9526360201,NaN,28321.7331463366,NaN,34806.7045147337,NaN
0,0,1,0,32,1,1,59649.187982152,55589.3484725602,NaN,50248.5344177462,NaN,73683.7284504215,NaN
0,0,0,0,20,0,1,46627.9743327002,7253.03643724696,7217.19160104987,637.348629700446,NaN,21597.5460122699,NaN
1,0,0,0,22,0,1,46627.9743327002,35691.523263225,NaN,36809.8159509202,NaN,36004.6457607433,NaN
1,0,0,0,26,0,1,46627.9743327002,31852.4970963995,NaN,41634.2412451362,NaN,17972.4722075172,NaN
1,0,0,0,25.5,0,1,23708.5207500639,13541.2717129084,NaN,13460.3973604878,NaN,19628.2229117,NaN
1,0,1,0,30.5,1,1,43761.495497603,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,35.5,0,1,19467.6484835858,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,34.5,0,1,43761.495497603,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,30,0,1,82252.9523648049,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,33,1,1,82252.9523648049,NaN,NaN,58986.6374365429,NaN,NaN,NaN
1,0,0,0,23,0,1,39830.2508946682,27305.8252427184,28272.8272827283,27979.274611399,25903.6144578313,32893.166506256,28949.8141263941
0,0,0,0,26,0,1,39830.2508946682,40178.7148594378,42348.4119345524,NaN,NaN,NaN,NaN
1,0,0,0,38,0,1,39830.2508946682,48029.5275590551,38878.2664117272,NaN,38036.8098159509,NaN,43728.2229965157
1,0,0,0,35,0,1,39830.2508946682,1789.02352102637,57091.3494809689,47298.9203778677,NaN,NaN,NaN
0,0,0,0,44,0,1,39830.2508946682,NaN,26681.4897165092,NaN,26256.2202223399,NaN,17447.9166666667
1,0,0,0,22.5,0,1,27038.693379722,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,31.5,0,1,27038.693379722,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,24.5,0,1,35281.1849673665,NaN,17204.870301747,NaN,18576.3888888889,NaN,17835.3297445925
0,0,0,0,26,0,1,19921.2284200571,NaN,34272.9384436702,NaN,31573.0961645359,NaN,37797.7766013764
1,0,0,0,28,0,1,19921.2284200571,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,30,0,1,19921.2284200571,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,30.5,1,1,35281.1849673665,NaN,32652.1627471842,NaN,46604.0053311498,NaN,50732.4614760746
1,0,0,0,32.5,0,1,35281.1849673665,NaN,26496.772563743,NaN,25344.6877534469,NaN,33749.0156537101
1,0,0,0,24.5,0,1,27045.5619024534,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,27.5,0,1,27045.5619024534,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,32.5,0,1,27045.5619024534,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,26,1,1,33174.9765312492,NaN,36585.3658536585,NaN,65859.9221789883,NaN,30294.335627316
0,0,0,0,19,0,1,45365.4738679047,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,22,0,1,45365.4738679047,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23,0,1,45365.4738679047,33895.1612903226,44452.9456771232,33039.6475770925,42765.5024946543,42905.8823529412,36437.9217273954
0,0,0,0,25,0,1,45365.4738679047,26055.8002936858,NaN,NaN,NaN,NaN,NaN
0,0,1,0,32,1,1,49576.2724072336,27293.8443670151,NaN,39466.3702056698,NaN,41291.6887241927,NaN
1,0,1,0,28.5,0,1,43895.1007349157,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,31.5,0,1,43895.1007349157,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,29.5,1,1,45383.8942735111,33735.119047619,NaN,77755.5352224539,NaN,30959.9368969439,NaN
0,0,1,0,34.5,1,1,45383.8942735111,NaN,36629.8770873803,NaN,37216.9843200865,NaN,41540.4550700605
0,0,0,0,25.5,1,2,13626.074300441,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,26.5,0,1,62470.2948887027,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,29.5,0,1,62470.2948887027,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,23.5,1,1,47679.7384492809,33110.4368932039,35203.5203520352,31440.414507772,32926.7068273092,32964.3888354187,37407.063197026
1,0,0,0,35.5,0,1,47679.7384492809,19253.0292230934,18414.5328719723,19190.9581646424,24763.7795275591,26732.9509241555,NaN
1,0,0,0,37.5,0,1,47679.7384492809,8096.49122807018,12466.5354330709,12300.8285532186,NaN,17177.9141104295,NaN
0,0,0,0,25.5,0,1,47679.7384492809,31917.0984455959,31877.5100401606,32820.0192492781,35501.8587360595,33576.6423357664,39172.5352112676
1,0,1,0,28,0,1,45848.8796970918,22781.8469784443,NaN,23224.7679495176,NaN,28746.3958117372,NaN
1,0,1,0,28,1,1,41119.6440655483,60844.484284938,NaN,68364.0899585428,NaN,61264.2316436841,NaN
1,0,0,0,23.5,1,1,24777.7856136171,NaN,14070.4229459974,NaN,16028.2270107962,NaN,11399.8245824173
0,0,0,0,29.5,1,1,24777.7856136171,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,26,1,1,84627.5909011552,31532.2580645161,27543.9938791125,28781.2041116006,30114.0413399857,30517.6470588235,40622.1322537112
1,0,1,0,29,1,1,84627.5909011552,80042.7655024947,75431.1418685121,68152.4966261808,65614.1732283465,59719.5666029318,NaN
1,0,1,0,29.5,1,1,84431.7879483049,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,31.5,1,1,84431.7879483049,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,18.5,0,1,42682.2690152338,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,19,0,1,63749.5164918955,NaN,NaN,91834.35241801,NaN,73057.1731074643,NaN
1,0,1,0,26.5,1,1,32194.6184844162,34780.3070407623,NaN,37351.1904761905,NaN,46097.8249258022,NaN
1,0,0,0,20.5,0,1,42682.2690152338,NaN,NaN,NaN,NaN,NaN,NaN
0,0,1,0,28.5,1,1,32194.6184844162,59543.6507936508,NaN,22110.2353427495,NaN,21564.6439446748,NaN
1,0,1,0,31.5,1,1,32194.6184844162,NaN,28662.3619620648,NaN,42256.3307403504,NaN,126723.438767234
0,0,0,0,24.5,0,1,42682.2690152338,NaN,NaN,NaN,31453.7836354609,NaN,22810.2189781022
0,0,1,0,33.5,1,1,32194.6184844162,NaN,8275.91313361847,NaN,12674.4559340362,NaN,10418.4461286546
0,0,0,0,26.5,0,1,42682.2690152338,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,21,0,1,22212.0796599603,25485.4368932039,36303.6303630363,15544.0414507772,208.835341365462,0.962463907603465,NaN
0,0,0,0,23,0,1,22212.0796599603,7473.57512953368,NaN,NaN,NaN,NaN,NaN
0,0,0,0,24,0,1,22212.0796599603,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,27,0,1,22212.0796599603,46308.3941605839,38732.3943661972,36179.2054099746,27193.5483870968,30604.4376434583,29515.4185022026
0,0,0,0,26,0,1,22212.0796599603,14234.2007434944,15512.7737226277,17077.4647887324,25528.3178360101,26696.7741935484,20887.5286916603
1,0,0,0,28,0,1,22212.0796599603,13204.2253521127,16060.8622147084,12083.8709677419,13673.2976281561,16942.731277533,11746.2580185317
0,0,0,0,29,0,1,22212.0796599603,30938.292476754,29032.2580645161,27237.9495026779,27165.9324522761,27084.8182466144,29065.0519031142
1,0,0,0,31,0,1,22212.0796599603,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,15,0,2,21983.7025128957,14518.0023228804,NaN,14789.3274041134,NaN,3176.28374801482,NaN
0,0,0,0,20.5,0,1,34762.6544715676,NaN,29721.369418912,NaN,27515.8674835822,NaN,24563.3596696778
0,0,0,0,22,0,2,27061.3113681493,38085.8603920986,NaN,28364.2733976593,NaN,25532.026098243,NaN
0,0,0,0,23,1,1,22255.2680259647,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,23.5,0,1,34762.6544715676,9089.40822540998,NaN,16854.9700776153,NaN,NaN,NaN
0,0,0,0,30,0,1,22255.2680259647,18749.4531409501,NaN,14336.5178987444,NaN,15068.9112904784,NaN
0,0,0,0,22.5,1,1,38955.7459584662,NaN,NaN,NaN,NaN,NaN,NaN
0,0,0,0,28.5,0,1,38955.7459584662,NaN,NaN,NaN,NaN,NaN,NaN
1,0,0,0,22,1,1,52784.2788803352,31809.8159509202,28409.0909090909,23203.8834951456,25660.0660066007,28808.2901554404,31576.3052208835
0,0,0,0,25,0,1,52784.2788803352,35907.5907590759,46134.7150259067,49769.0763052209,47045.2358036574,47862.4535315985,53147.8102189781
0,0,0,0,28,0,1,52784.2788803352,9983.63811357074,12933.0855018587,22273.7226277372,10475.3521126761,12710.9044801352,18665.3225806452
0,0,1,0,23.5,1,1,76683.089969094,NaN,23750.1323451562,NaN,43650.7936507937,NaN,48675.5874279504
1,0,1,0,21,1,1,37290.2229625997,87109.1753774681,NaN,84511.3952195664,NaN,70937.0037056644,NaN
1,0,1,0,23,1,1,37290.2229625997,14032.2401334074,NaN,27818.9518263632,NaN,36855.1587301587,NaN
1,0,1,0,24.5,1,1,76683.089969094,77448.3853890948,NaN,97718.253968254,NaN,159078.136393826,NaN
0,0,1,0,27.5,0,1,76683.089969094,NaN,72456.0270874071,NaN,NaN,NaN,71430.4380776501
0,0,0,0,25,0,4,18351.3741740278,NaN,8052.97721686172,NaN,4594.19671245764,NaN,20698.161665315
1,0,0,0,25,0,1,18823.7643729148,NaN,12247.7068216068,NaN,NaN,NaN,10416.3628560834
1,0,0,0,27,0,1,18823.7643729148,NaN,34848.9456609895,NaN,35294.8039015529,NaN,23896.5859175571
1,0,0,0,27,0,1,18823.7643729148,NaN,NaN,NaN,NaN,NaN,NaN
1,0,1,0,26.5,0,1,78020.5957154193,NaN,NaN,NaN,NaN,NaN,NaN
